"id","confidence","correct","domain","model","seed","signal"
"generative-42-tweetner7-test2021-2304","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2328","0.4","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2342","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2352","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2360","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2375","0.8","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2388","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2396","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2404","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2408","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2415","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2419","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2422","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2426","0.8","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2432","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2435","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2446","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2450","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2462","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2480","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2481","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2497","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2518","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2526","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2535","0.0","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2558","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2562","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2569","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2578","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2580","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2589","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2596","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2599","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2603","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2604","0.2","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2606","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2615","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2624","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2658","0.8","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2661","0.4","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2667","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2668","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2670","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2680","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2686","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2692","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2700","0.6","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2709","0.0","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2711","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2719","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2733","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2746","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2747","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2748","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2751","0.4","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2755","0.6","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2792","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2795","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2798","0.8","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2803","1.0","1","tweetner7_test","generative","42","conf_min_sc"
